order_item_id,order_id,date_id,order_date,customer_id,channel_id,product_id,province_id,name,quantity,unit_price,discount_amount,line_total,total_amount
5000001062,1000000802,20250507,2025-05-07 21:35:10,633,2,1,4,Mendoza,2,12000.0,1200.0,22800.0,27588.0
5000001063,1000000803,20250918,2025-09-18 16:15:57,807,1,2,1,Buenos Aires,3,15750.0,0.0,47250.0,58372.5
5000001064,1000000804,20240218,2024-02-18 11:45:11,175,1,1,1,Buenos Aires,1,12000.0,240.0,11760.0,15129.6
5000001065,1000000805,20241018,2024-10-18 11:18:38,544,1,1,2,Córdoba,1,10800.0,540.0,10260.0,13914.6
5000001066,1000000806,20240730,2024-07-30 19:41:20,1226,2,2,2,Córdoba,2,13500.0,0.0,27000.0,32670.0
5000001067,1000000807,20250518,2025-05-18 03:28:21,268,2,1,2,Córdoba,3,12000.0,720.0,35280.0,42688.8
5000001068,1000000808,20240222,2024-02-22 20:05:11,290,2,2,1,Buenos Aires,1,15000.0,1500.0,13500.0,16335.0
5000001069,1000000809,20240720,2024-07-20 18:50:27,642,2,1,1,Buenos Aires,1,12000.0,600.0,11400.0,56482.8
5000001070,1000000809,20240720,2024-07-20 18:50:27,642,2,1,1,Buenos Aires,3,12000.0,720.0,35280.0,56482.8
5000001071,1000000810,20250304,2025-03-04 03:41:34,884,2,2,3,Santa Fe,2,15000.0,600.0,29400.0,35574.0
5000001072,1000000811,20250808,2025-08-08 16:41:26,1175,2,1,4,Mendoza,2,12000.0,480.0,23520.0,28459.2
5000001073,1000000812,20250110,2025-01-10 06:05:31,48,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,37074.0
5000001074,1000000813,20241009,2024-10-09 07:34:29,62,1,1,1,Buenos Aires,2,12600.0,0.0,25200.0,31692.0
5000001075,1000000814,20241017,2024-10-17 03:14:43,671,1,1,1,Buenos Aires,2,12000.0,2400.0,21600.0,27036.0
5000001076,1000000815,20250619,2025-06-19 04:48:39,590,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,40220.4
5000001077,1000000815,20250619,2025-06-19 04:48:39,590,1,1,1,Buenos Aires,1,10800.0,1080.0,9720.0,40220.4
5000001078,1000000816,20250428,2025-04-28 03:18:27,1202,2,2,4,Mendoza,3,15000.0,2250.0,42750.0,51727.5
5000001079,1000000817,20250217,2025-02-17 07:38:35,958,2,1,4,Mendoza,1,12000.0,0.0,12000.0,14520.0
5000001080,1000000818,20250417,2025-04-17 09:11:49,57,1,2,1,Buenos Aires,3,15000.0,0.0,45000.0,55650.0
5000001081,1000000819,20250705,2025-07-05 17:15:59,917,2,2,3,Santa Fe,3,15000.0,900.0,44100.0,72926.7
5000001082,1000000819,20250705,2025-07-05 17:15:59,917,2,2,3,Santa Fe,1,16500.0,330.0,16170.0,72926.7
5000001083,1000000820,20240304,2024-03-04 09:53:13,907,2,2,2,Córdoba,3,15000.0,900.0,44100.0,68302.08
5000001084,1000000820,20240304,2024-03-04 09:53:13,907,2,1,2,Córdoba,1,12600.0,252.0,12348.0,68302.08
5000001085,1000000821,20241005,2024-10-05 20:28:14,599,1,2,4,Mendoza,1,15000.0,0.0,15000.0,65388.0
5000001086,1000000821,20241005,2024-10-05 20:28:14,599,1,1,4,Mendoza,3,12600.0,0.0,37800.0,65388.0
5000001087,1000000822,20240713,2024-07-13 08:04:07,1494,1,1,3,Santa Fe,2,10800.0,1080.0,20520.0,25729.2
5000001088,1000000823,20240112,2024-01-12 13:21:19,852,1,2,1,Buenos Aires,1,13500.0,1350.0,12150.0,15601.5
5000001089,1000000824,20250325,2025-03-25 19:29:19,16,1,1,1,Buenos Aires,2,12600.0,2520.0,22680.0,28642.8
5000001090,1000000825,20240126,2024-01-26 12:56:39,112,1,1,1,Buenos Aires,1,12000.0,240.0,11760.0,71758.65
5000001091,1000000825,20240126,2024-01-26 12:56:39,112,1,2,1,Buenos Aires,3,15750.0,945.0,46305.0,71758.65
5000001092,1000000826,20241104,2024-11-04 19:04:57,858,2,1,1,Buenos Aires,3,12600.0,0.0,37800.0,45738.0
5000001093,1000000827,20241128,2024-11-28 22:06:59,761,1,1,2,Córdoba,1,13200.0,264.0,12936.0,16552.56
5000001094,1000000828,20240922,2024-09-22 18:00:16,1163,1,1,1,Buenos Aires,2,10800.0,2160.0,19440.0,76449.9
5000001095,1000000828,20240922,2024-09-22 18:00:16,1163,1,2,1,Buenos Aires,3,15000.0,2250.0,42750.0,76449.9
5000001096,1000000829,20241213,2024-12-13 17:24:13,1413,2,2,4,Mendoza,2,15000.0,600.0,29400.0,71874.0
5000001097,1000000829,20241213,2024-12-13 17:24:13,1413,2,2,4,Mendoza,2,15000.0,0.0,30000.0,71874.0
5000001098,1000000830,20240626,2024-06-26 07:31:02,1475,2,1,3,Santa Fe,1,12000.0,1200.0,10800.0,13068.0
5000001099,1000000831,20241004,2024-10-04 23:15:45,168,1,1,4,Mendoza,3,12000.0,1800.0,34200.0,42582.0
5000001100,1000000832,20240318,2024-03-18 20:09:54,1336,2,1,2,Córdoba,2,12000.0,0.0,24000.0,29040.0
5000001101,1000000833,20250919,2025-09-19 20:42:06,1092,2,2,3,Santa Fe,3,13500.0,810.0,39690.0,48024.9
5000001102,1000000834,20240624,2024-06-24 09:16:27,685,1,1,1,Buenos Aires,1,10800.0,216.0,10584.0,85154.64
5000001103,1000000834,20240624,2024-06-24 09:16:27,685,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,85154.64
5000001104,1000000834,20240624,2024-06-24 09:16:27,685,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,85154.64
5000001105,1000000835,20241215,2024-12-15 22:15:44,689,1,2,3,Santa Fe,1,15750.0,787.5,14962.5,18104.62
5000001106,1000000836,20241109,2024-11-09 05:06:25,239,1,1,2,Córdoba,2,12000.0,480.0,23520.0,70741.2
5000001107,1000000836,20241109,2024-11-09 05:06:25,239,1,1,2,Córdoba,3,12000.0,1800.0,34200.0,70741.2
5000001108,1000000837,20241213,2024-12-13 11:20:25,1437,1,1,2,Córdoba,2,12000.0,2400.0,21600.0,27336.0
5000001109,1000000838,20250228,2025-02-28 02:48:04,303,2,1,2,Córdoba,3,10800.0,0.0,32400.0,39204.0
5000001110,1000000839,20250415,2025-04-15 13:27:08,591,1,2,3,Santa Fe,3,15000.0,0.0,45000.0,55650.0
5000001111,1000000840,20250718,2025-07-18 22:21:56,291,1,2,2,Córdoba,2,16500.0,660.0,32340.0,40331.4
5000001112,1000000841,20240223,2024-02-23 05:14:31,1224,1,2,3,Santa Fe,2,15750.0,1575.0,29925.0,37709.25
5000001113,1000000842,20250604,2025-06-04 00:32:22,313,1,1,4,Mendoza,3,12000.0,0.0,36000.0,43560.0
5000001114,1000000843,20240313,2024-03-13 14:44:32,1411,1,1,4,Mendoza,3,13200.0,3960.0,35640.0,44624.4
5000001115,1000000844,20250804,2025-08-04 02:28:39,30,1,1,3,Santa Fe,1,12600.0,252.0,12348.0,16141.08
5000001116,1000000845,20240828,2024-08-28 22:42:49,1371,1,1,1,Buenos Aires,1,12600.0,630.0,11970.0,41926.5
5000001117,1000000845,20240828,2024-08-28 22:42:49,1371,1,1,1,Buenos Aires,2,12600.0,2520.0,22680.0,41926.5
5000001118,1000000846,20250826,2025-08-26 20:26:41,167,1,1,2,Córdoba,2,10800.0,432.0,21168.0,25613.28
5000001119,1000000847,20240501,2024-05-01 10:12:55,281,1,1,1,Buenos Aires,2,12600.0,1260.0,23940.0,29867.4
5000001120,1000000848,20250725,2025-07-25 15:48:14,64,1,1,2,Córdoba,2,12600.0,2520.0,22680.0,28642.8
5000001121,1000000849,20250223,2025-02-23 04:58:24,172,2,2,3,Santa Fe,1,13500.0,270.0,13230.0,16008.3
5000001122,1000000850,20241202,2024-12-02 22:58:06,637,1,2,1,Buenos Aires,3,15000.0,0.0,45000.0,55350.0
5000001123,1000000851,20240809,2024-08-09 17:18:42,1006,1,2,1,Buenos Aires,2,15000.0,1500.0,28500.0,35685.0
5000001124,1000000852,20240327,2024-03-27 12:31:50,539,2,2,2,Córdoba,1,16500.0,0.0,16500.0,19965.0
5000001125,1000000853,20250728,2025-07-28 08:58:58,590,1,2,1,Buenos Aires,3,16500.0,4950.0,44550.0,55405.5
5000001126,1000000854,20250814,2025-08-14 00:27:47,1294,2,1,2,Córdoba,1,10800.0,540.0,10260.0,26898.3
5000001127,1000000854,20250814,2025-08-14 00:27:47,1294,2,1,2,Córdoba,1,12600.0,630.0,11970.0,26898.3
5000001128,1000000855,20240403,2024-04-03 17:45:44,60,2,2,2,Córdoba,3,15000.0,0.0,45000.0,54450.0
5000001129,1000000856,20250513,2025-05-13 03:38:56,136,1,2,2,Córdoba,2,13500.0,0.0,27000.0,33870.0
5000001130,1000000857,20250806,2025-08-06 17:23:05,1356,1,2,2,Córdoba,2,15000.0,3000.0,27000.0,33870.0
5000001131,1000000858,20240328,2024-03-28 04:22:13,371,1,1,1,Buenos Aires,1,12000.0,1200.0,10800.0,14268.0
5000001132,1000000859,20250816,2025-08-16 23:29:52,1406,2,2,2,Córdoba,3,15750.0,945.0,46305.0,56029.05
5000001133,1000000860,20250212,2025-02-12 05:35:01,1104,1,1,2,Córdoba,2,10800.0,1080.0,20520.0,25729.2
5000001134,1000000861,20241223,2024-12-23 10:36:57,817,1,1,1,Buenos Aires,1,12600.0,630.0,11970.0,14483.7
5000001135,1000000862,20250606,2025-06-06 02:47:34,240,1,2,4,Mendoza,3,15000.0,4500.0,40500.0,49905.0
5000001136,1000000863,20241024,2024-10-24 16:53:49,476,1,1,2,Córdoba,2,12000.0,480.0,23520.0,54188.4
5000001137,1000000863,20241024,2024-10-24 16:53:49,476,1,1,2,Córdoba,2,10800.0,1080.0,20520.0,54188.4
5000001138,1000000864,20240425,2024-04-25 21:09:04,1115,1,2,2,Córdoba,3,13500.0,810.0,39690.0,138871.38
5000001139,1000000864,20240425,2024-04-25 21:09:04,1115,1,1,2,Córdoba,3,13200.0,792.0,38808.0,138871.38
5000001140,1000000864,20240425,2024-04-25 21:09:04,1115,1,1,2,Córdoba,3,12000.0,720.0,35280.0,138871.38
5000001141,1000000865,20250215,2025-02-15 14:33:32,412,1,2,1,Buenos Aires,3,15000.0,0.0,45000.0,55650.0
5000001142,1000000866,20250618,2025-06-18 06:24:46,671,2,1,4,Mendoza,3,12000.0,3600.0,32400.0,39204.0
5000001143,1000000867,20240518,2024-05-18 23:13:15,328,2,1,1,Buenos Aires,3,12000.0,1800.0,34200.0,41382.0
5000001144,1000000868,20240905,2024-09-05 05:18:07,371,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,36474.0
5000001145,1000000869,20240424,2024-04-24 13:53:05,1048,1,2,4,Mendoza,1,13500.0,675.0,12825.0,16718.25
5000001146,1000000870,20250223,2025-02-23 18:10:36,1259,1,2,1,Buenos Aires,2,15000.0,0.0,30000.0,50306.64
5000001147,1000000870,20250223,2025-02-23 18:10:36,1259,1,1,1,Buenos Aires,1,10800.0,216.0,10584.0,50306.64
5000001148,1000000871,20250602,2025-06-02 14:46:54,397,2,2,3,Santa Fe,2,15000.0,3000.0,27000.0,49821.75
5000001149,1000000871,20250602,2025-06-02 14:46:54,397,2,2,3,Santa Fe,1,15750.0,1575.0,14175.0,49821.75
5000001150,1000000872,20250423,2025-04-23 01:36:50,470,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,36474.0
5000001151,1000000873,20250208,2025-02-08 10:47:06,555,2,1,4,Mendoza,2,10800.0,432.0,21168.0,25613.28
5000001152,1000000874,20240412,2024-04-12 03:12:14,1257,2,1,2,Córdoba,1,12600.0,630.0,11970.0,14483.7
5000001153,1000000875,20250321,2025-03-21 10:25:28,757,1,2,3,Santa Fe,3,15000.0,4500.0,40500.0,50205.0
5000001154,1000000876,20240407,2024-04-07 01:36:43,216,1,1,1,Buenos Aires,2,12600.0,2520.0,22680.0,54778.8
5000001155,1000000876,20240407,2024-04-07 01:36:43,216,1,1,1,Buenos Aires,2,12000.0,2400.0,21600.0,54778.8
5000001156,1000000877,20241027,2024-10-27 13:58:53,1176,2,2,1,Buenos Aires,2,15000.0,3000.0,27000.0,32670.0
5000001157,1000000878,20240525,2024-05-25 12:00:35,2,2,1,1,Buenos Aires,1,12000.0,0.0,12000.0,14520.0
5000001158,1000000879,20250401,2025-04-01 15:58:46,1295,2,1,4,Mendoza,1,10800.0,1080.0,9720.0,11761.2
5000001159,1000000880,20240821,2024-08-21 20:35:09,1335,2,1,3,Santa Fe,2,10800.0,2160.0,19440.0,23522.4
5000001160,1000000881,20240315,2024-03-15 01:09:44,1445,2,1,3,Santa Fe,2,12000.0,480.0,23520.0,53288.4
5000001161,1000000881,20240315,2024-03-15 01:09:44,1445,2,1,3,Santa Fe,2,10800.0,1080.0,20520.0,53288.4
5000001162,1000000882,20240731,2024-07-31 17:45:53,691,1,1,1,Buenos Aires,1,10800.0,540.0,10260.0,13614.6
5000001163,1000000883,20240824,2024-08-24 08:53:00,780,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,61693.42
5000001164,1000000883,20240824,2024-08-24 08:53:00,780,1,2,1,Buenos Aires,1,15750.0,787.5,14962.5,61693.42
5000001165,1000000884,20250709,2025-07-09 14:48:58,338,1,1,2,Córdoba,1,13200.0,0.0,13200.0,17172.0
5000001166,1000000885,20240206,2024-02-06 12:56:38,380,1,1,1,Buenos Aires,2,12000.0,2400.0,21600.0,27336.0
5000001167,1000000886,20241225,2024-12-25 00:08:20,582,1,2,1,Buenos Aires,2,15000.0,600.0,29400.0,54316.5
5000001168,1000000886,20241225,2024-12-25 00:08:20,582,1,2,1,Buenos Aires,1,15000.0,750.0,14250.0,54316.5
5000001169,1000000887,20241221,2024-12-21 19:41:00,711,1,2,1,Buenos Aires,3,15000.0,2250.0,42750.0,51727.5
5000001170,1000000888,20250818,2025-08-18 04:02:41,991,1,2,1,Buenos Aires,1,15750.0,787.5,14962.5,19304.62
5000001171,1000000889,20241015,2024-10-15 07:11:59,500,2,2,4,Mendoza,3,15000.0,900.0,44100.0,53361.0
5000001172,1000000890,20240813,2024-08-13 08:14:58,99,2,1,2,Córdoba,2,12600.0,0.0,25200.0,30492.0
5000001173,1000000891,20241018,2024-10-18 00:03:08,1002,1,2,1,Buenos Aires,2,16500.0,0.0,33000.0,40830.0
5000001174,1000000892,20250814,2025-08-14 17:39:11,1310,1,1,2,Córdoba,3,12000.0,0.0,36000.0,44460.0
5000001175,1000000893,20250609,2025-06-09 02:37:37,1276,2,2,2,Córdoba,3,15000.0,2250.0,42750.0,51727.5
5000001176,1000000894,20240123,2024-01-23 02:58:57,307,1,1,1,Buenos Aires,2,12000.0,0.0,24000.0,78945.0
5000001177,1000000894,20240123,2024-01-23 02:58:57,307,1,2,1,Buenos Aires,3,15000.0,4500.0,40500.0,78945.0
5000001178,1000000895,20240602,2024-06-02 00:26:44,1133,2,1,4,Mendoza,2,12000.0,480.0,23520.0,28459.2
5000001179,1000000896,20250827,2025-08-27 18:05:55,1234,2,2,3,Santa Fe,2,15000.0,600.0,29400.0,97284.0
5000001180,1000000896,20250827,2025-08-27 18:05:55,1234,2,2,3,Santa Fe,2,15000.0,600.0,29400.0,97284.0
5000001181,1000000896,20250827,2025-08-27 18:05:55,1234,2,1,3,Santa Fe,2,10800.0,0.0,21600.0,97284.0
5000001182,1000000897,20250929,2025-09-29 17:17:46,573,2,1,3,Santa Fe,3,10800.0,648.0,31752.0,38419.92
5000001183,1000000898,20240610,2024-06-10 12:56:01,1008,1,1,1,Buenos Aires,1,12000.0,0.0,12000.0,31728.3
5000001184,1000000898,20240610,2024-06-10 12:56:01,1008,1,2,1,Buenos Aires,1,13500.0,270.0,13230.0,31728.3
5000001185,1000000899,20240508,2024-05-08 19:46:36,1124,1,1,1,Buenos Aires,2,12000.0,480.0,23520.0,29659.2
5000001186,1000000900,20240514,2024-05-14 08:31:08,139,1,1,4,Mendoza,3,13200.0,0.0,39600.0,106288.5
5000001187,1000000900,20240514,2024-05-14 08:31:08,139,1,2,4,Mendoza,3,15750.0,0.0,47250.0,106288.5
5000001188,1000000901,20250225,2025-02-25 21:28:53,771,2,1,1,Buenos Aires,1,12600.0,1260.0,11340.0,13721.4
5000001189,1000000902,20240113,2024-01-13 00:58:32,960,2,2,3,Santa Fe,2,15000.0,0.0,30000.0,73652.7
5000001190,1000000902,20240113,2024-01-13 00:58:32,960,2,2,3,Santa Fe,2,15750.0,630.0,30870.0,73652.7
5000001191,1000000903,20250915,2025-09-15 15:45:21,210,2,1,2,Córdoba,1,13200.0,264.0,12936.0,59212.56
5000001192,1000000903,20250915,2025-09-15 15:45:21,210,2,1,2,Córdoba,3,12000.0,0.0,36000.0,59212.56
5000001193,1000000904,20250411,2025-04-11 14:39:13,498,2,2,1,Buenos Aires,1,16500.0,1650.0,14850.0,17968.5
5000001194,1000000905,20240711,2024-07-11 22:05:02,1058,1,2,1,Buenos Aires,3,16500.0,2475.0,47025.0,83936.25
5000001195,1000000905,20240711,2024-07-11 22:05:02,1058,1,1,1,Buenos Aires,2,12000.0,2400.0,21600.0,83936.25
5000001196,1000000906,20250109,2025-01-09 21:10:34,350,1,1,1,Buenos Aires,3,12000.0,0.0,36000.0,44760.0
5000001197,1000000907,20250412,2025-04-12 02:03:22,4,2,2,2,Córdoba,3,15000.0,0.0,45000.0,71692.5
5000001198,1000000907,20250412,2025-04-12 02:03:22,4,2,2,2,Córdoba,1,15000.0,750.0,14250.0,71692.5
5000001199,1000000908,20240505,2024-05-05 20:22:02,200,2,1,4,Mendoza,1,10800.0,0.0,10800.0,13068.0
5000001200,1000000909,20250109,2025-01-09 04:40:47,474,1,1,1,Buenos Aires,2,12600.0,504.0,24696.0,31382.16
5000001201,1000000910,20240526,2024-05-26 04:46:39,1073,2,1,1,Buenos Aires,1,12600.0,252.0,12348.0,14941.08
5000001202,1000000911,20241008,2024-10-08 14:42:11,679,1,1,4,Mendoza,1,12000.0,0.0,12000.0,16020.0
5000001203,1000000912,20240410,2024-04-10 11:48:26,564,1,1,1,Buenos Aires,3,13200.0,792.0,38808.0,90546.48
5000001204,1000000912,20240410,2024-04-10 11:48:26,564,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,90546.48
5000001205,1000000913,20240330,2024-03-30 00:16:00,981,2,2,1,Buenos Aires,2,15000.0,3000.0,27000.0,62552.16
5000001206,1000000913,20240330,2024-03-30 00:16:00,981,2,1,1,Buenos Aires,2,12600.0,504.0,24696.0,62552.16
5000001207,1000000914,20250717,2025-07-17 19:18:56,560,1,2,4,Mendoza,2,16500.0,0.0,33000.0,40830.0
5000001208,1000000915,20240727,2024-07-27 11:25:19,403,2,1,3,Santa Fe,1,12000.0,0.0,12000.0,14520.0
5000001209,1000000916,20241227,2024-12-27 11:15:36,228,2,1,2,Córdoba,2,12000.0,2400.0,21600.0,40619.7
5000001210,1000000916,20241227,2024-12-27 11:15:36,228,2,1,2,Córdoba,1,12600.0,630.0,11970.0,40619.7
5000001211,1000000917,20240617,2024-06-17 08:55:40,331,1,2,1,Buenos Aires,3,13500.0,0.0,40500.0,50205.0
5000001212,1000000918,20250610,2025-06-10 00:10:05,555,2,2,4,Mendoza,3,13500.0,4050.0,36450.0,44104.5
5000001213,1000000919,20250212,2025-02-12 20:24:49,641,1,2,1,Buenos Aires,1,15000.0,0.0,15000.0,36892.5
5000001214,1000000919,20250212,2025-02-12 20:24:49,641,1,2,1,Buenos Aires,1,15000.0,750.0,14250.0,36892.5
5000001215,1000000920,20250729,2025-07-29 10:48:54,1450,1,1,4,Mendoza,2,12000.0,480.0,23520.0,29659.2
5000001216,1000000921,20250405,2025-04-05 13:50:12,591,2,1,1,Buenos Aires,3,12000.0,0.0,36000.0,43560.0
5000001217,1000000922,20250817,2025-08-17 13:20:12,934,2,1,2,Córdoba,1,12600.0,1260.0,11340.0,13721.4
5000001218,1000000923,20250517,2025-05-17 02:26:47,316,2,1,1,Buenos Aires,1,12000.0,1200.0,10800.0,13068.0
5000001219,1000000924,20240831,2024-08-31 19:28:41,774,1,2,2,Córdoba,2,15000.0,0.0,30000.0,63636.0
5000001220,1000000924,20240831,2024-08-31 19:28:41,774,1,1,2,Córdoba,2,10800.0,0.0,21600.0,63636.0
5000001221,1000000925,20250719,2025-07-19 00:49:36,1049,1,1,1,Buenos Aires,2,10800.0,0.0,21600.0,27336.0
5000001222,1000000926,20240211,2024-02-11 23:20:43,592,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,82303.8
5000001223,1000000926,20240211,2024-02-11 23:20:43,592,1,2,1,Buenos Aires,2,15750.0,0.0,31500.0,82303.8
5000001224,1000000927,20250413,2025-04-13 09:47:51,797,1,2,1,Buenos Aires,2,15000.0,0.0,30000.0,76631.4
5000001225,1000000927,20250413,2025-04-13 09:47:51,797,1,2,1,Buenos Aires,2,16500.0,660.0,32340.0,76631.4
5000001226,1000000928,20240201,2024-02-01 23:45:14,1287,1,1,2,Córdoba,2,12000.0,2400.0,21600.0,27336.0
5000001227,1000000929,20241205,2024-12-05 10:40:54,405,1,1,1,Buenos Aires,3,12000.0,720.0,35280.0,44188.8
5000001228,1000000930,20241212,2024-12-12 12:39:07,1023,1,1,3,Santa Fe,3,12000.0,720.0,35280.0,102885.9
5000001229,1000000930,20241212,2024-12-12 12:39:07,1023,1,2,3,Santa Fe,3,16500.0,990.0,48510.0,102885.9
5000001230,1000000931,20250405,2025-04-05 05:46:11,649,1,1,3,Santa Fe,3,10800.0,3240.0,29160.0,36483.6
5000001231,1000000932,20250609,2025-06-09 09:53:26,772,2,1,4,Mendoza,2,10800.0,2160.0,19440.0,23522.4
5000001232,1000000933,20240718,2024-07-18 18:14:39,1290,2,1,1,Buenos Aires,1,10800.0,540.0,10260.0,12414.6
5000001233,1000000934,20241210,2024-12-10 04:54:20,1001,1,2,3,Santa Fe,2,15000.0,3000.0,27000.0,33570.0
5000001234,1000000935,20240817,2024-08-17 18:57:35,611,1,1,1,Buenos Aires,1,10800.0,540.0,10260.0,13914.6
5000001235,1000000936,20240701,2024-07-01 22:25:48,1414,1,2,1,Buenos Aires,1,15000.0,1500.0,13500.0,16335.0
5000001236,1000000937,20250318,2025-03-18 04:01:06,888,1,1,3,Santa Fe,1,13200.0,1320.0,11880.0,14374.8
5000001237,1000000938,20241215,2024-12-15 04:55:45,40,1,1,1,Buenos Aires,1,13200.0,660.0,12540.0,16373.4
5000001238,1000000939,20250216,2025-02-16 04:43:37,186,1,1,4,Mendoza,2,12000.0,0.0,24000.0,30240.0
5000001239,1000000940,20240109,2024-01-09 03:23:32,58,2,1,3,Santa Fe,1,12000.0,1200.0,10800.0,31744.35
5000001240,1000000940,20240109,2024-01-09 03:23:32,58,2,2,3,Santa Fe,1,15750.0,315.0,15435.0,31744.35
5000001241,1000000941,20250530,2025-05-30 09:17:33,1072,1,2,1,Buenos Aires,3,15000.0,0.0,45000.0,55350.0
5000001242,1000000942,20240115,2024-01-15 01:51:31,818,1,1,1,Buenos Aires,3,12000.0,0.0,36000.0,44460.0
5000001243,1000000943,20250401,2025-04-01 13:35:29,1267,2,1,4,Mendoza,3,12000.0,3600.0,32400.0,39204.0
5000001244,1000000944,20240606,2024-06-06 16:15:37,1101,2,1,1,Buenos Aires,1,12000.0,240.0,11760.0,14229.6
5000001245,1000000945,20240520,2024-05-20 18:44:18,1466,2,1,2,Córdoba,1,12000.0,240.0,11760.0,14229.6
5000001246,1000000946,20240104,2024-01-04 02:15:28,1471,2,2,2,Córdoba,3,13500.0,810.0,39690.0,65811.9
5000001247,1000000946,20240104,2024-01-04 02:15:28,1471,2,2,2,Córdoba,1,15000.0,300.0,14700.0,65811.9
5000001248,1000000947,20240423,2024-04-23 12:39:53,4,2,2,4,Mendoza,3,15000.0,2250.0,42750.0,110424.6
5000001249,1000000947,20240423,2024-04-23 12:39:53,4,2,2,4,Mendoza,3,16500.0,990.0,48510.0,110424.6
5000001250,1000000948,20240131,2024-01-31 07:24:09,142,2,2,4,Mendoza,3,15000.0,4500.0,40500.0,49005.0
5000001251,1000000949,20240424,2024-04-24 04:26:16,1018,2,1,3,Santa Fe,3,12600.0,0.0,37800.0,45738.0
5000001252,1000000950,20250118,2025-01-18 18:09:25,1305,1,2,1,Buenos Aires,3,15000.0,0.0,45000.0,55650.0
5000001253,1000000951,20241204,2024-12-04 05:50:44,174,2,1,4,Mendoza,1,12000.0,0.0,12000.0,14520.0
5000001254,1000000952,20250723,2025-07-23 23:08:25,371,2,1,4,Mendoza,3,10800.0,0.0,32400.0,39204.0
5000001255,1000000953,20240425,2024-04-25 00:14:03,1174,1,1,3,Santa Fe,2,12600.0,504.0,24696.0,47986.78
5000001256,1000000953,20240425,2024-04-25 00:14:03,1174,1,2,3,Santa Fe,1,15750.0,787.5,14962.5,47986.78
5000001257,1000000954,20250929,2025-09-29 22:42:10,640,2,1,4,Mendoza,1,12000.0,600.0,11400.0,50094.0
5000001258,1000000954,20250929,2025-09-29 22:42:10,640,2,2,4,Mendoza,2,15000.0,0.0,30000.0,50094.0
5000001259,1000000955,20250908,2025-09-08 11:08:21,58,2,2,1,Buenos Aires,3,15000.0,2250.0,42750.0,51727.5
5000001260,1000000956,20240610,2024-06-10 01:15:33,494,1,2,1,Buenos Aires,3,15000.0,4500.0,40500.0,50205.0
5000001261,1000000957,20240810,2024-08-10 20:12:38,1416,1,1,2,Córdoba,2,12000.0,1200.0,22800.0,28488.0
5000001262,1000000958,20250403,2025-04-03 13:31:55,680,1,1,1,Buenos Aires,2,10800.0,432.0,21168.0,27113.28
5000001263,1000000959,20241031,2024-10-31 00:38:06,693,1,1,1,Buenos Aires,3,10800.0,648.0,31752.0,39619.92
5000001264,1000000960,20250622,2025-06-22 22:39:41,728,2,1,2,Córdoba,2,12000.0,0.0,24000.0,29040.0
5000001265,1000000961,20240401,2024-04-01 19:42:43,1011,1,1,1,Buenos Aires,2,12000.0,1200.0,22800.0,28488.0
5000001266,1000000962,20250815,2025-08-15 16:29:48,787,2,1,1,Buenos Aires,3,10800.0,1620.0,30780.0,80368.2
5000001267,1000000962,20250815,2025-08-15 16:29:48,787,2,1,1,Buenos Aires,3,13200.0,3960.0,35640.0,80368.2
5000001268,1000000963,20250428,2025-04-28 00:53:32,564,1,1,1,Buenos Aires,1,12000.0,1200.0,10800.0,13968.0
5000001269,1000000964,20250909,2025-09-09 12:46:39,509,1,2,1,Buenos Aires,1,15750.0,315.0,15435.0,19876.35
5000001270,1000000965,20250731,2025-07-31 05:26:39,1280,2,1,3,Santa Fe,1,12000.0,240.0,11760.0,14229.6
5000001271,1000000966,20241111,2024-11-11 07:14:14,1119,2,2,1,Buenos Aires,3,15750.0,945.0,46305.0,56029.05
5000001272,1000000967,20250710,2025-07-10 14:50:22,1393,1,1,2,Córdoba,3,12600.0,756.0,37044.0,46023.24
5000001273,1000000968,20240828,2024-08-28 22:49:48,1392,1,1,1,Buenos Aires,2,12600.0,0.0,25200.0,31692.0
5000001274,1000000969,20240331,2024-03-31 00:18:52,331,2,2,3,Santa Fe,2,15750.0,3150.0,28350.0,72237.0
5000001275,1000000969,20240331,2024-03-31 00:18:52,331,2,2,3,Santa Fe,2,16500.0,1650.0,31350.0,72237.0
5000001276,1000000970,20240416,2024-04-16 15:28:04,16,1,1,4,Mendoza,1,12600.0,252.0,12348.0,70591.08
5000001277,1000000970,20240416,2024-04-16 15:28:04,16,1,2,4,Mendoza,3,15000.0,0.0,45000.0,70591.08
5000001278,1000000971,20250920,2025-09-20 04:52:14,655,1,2,3,Santa Fe,2,15000.0,600.0,29400.0,37074.0
5000001279,1000000972,20240412,2024-04-12 23:16:41,1220,1,2,3,Santa Fe,1,13500.0,1350.0,12150.0,15901.5
